count_i, smass, sfr, m_age, l_age, AV 
7471 7.521 -3.666 0.462 0.410 0.197
7472 7.524 -3.044 0.415 0.294 0.628
7473 7.236 -1.941 0.007 -0.566 1.365
7474 7.500 -3.819 0.395 0.225 0.729
7475 7.498 -3.686 0.430 0.380 0.319
7476 7.271 -2.152 0.026 -0.393 0.998
7477 7.414 -3.948 0.368 0.293 0.359
7478 7.219 -1.976 0.178 -0.177 0.692
7479 7.164 -3.332 -0.089 -0.292 0.496
748 6.171 -3.786 0.105 -0.081 2.195
7480 7.131 -2.081 0.360 -0.310 0.616
7481 7.264 -3.352 0.220 -0.166 1.138
7482 6.887 -2.773 -0.369 -0.821 1.112
7483 6.403 -1.986 -0.357 -1.433 1.189
7484 7.232 -3.717 0.137 0.062 1.242
7485 7.158 -3.411 0.201 0.007 0.833
7486 6.925 -3.295 -0.418 -0.636 1.344
7487 6.849 -3.020 -0.131 -0.454 0.820
7488 6.472 -1.995 -0.135 -1.059 0.968
7489 7.127 -3.740 0.449 0.383 0.292
749 5.732 -2.774 -0.021 -0.661 0.097
7490 6.950 -3.504 0.199 0.069 0.206
7491 6.910 -3.664 0.159 0.058 0.214
7492 6.179 -2.207 -0.266 -1.260 0.756
7493 6.817 -3.753 0.039 -0.044 0.079
7494 6.791 -3.905 0.027 -0.030 0.246
7495 6.675 -3.465 -0.275 -0.523 0.970
7496 6.840 -3.670 0.073 -0.033 0.567
7497 6.104 -3.081 -0.108 -1.079 0.192
7498 5.759 -3.037 0.086 -1.345 0.428
7499 7.044 -3.816 0.465 0.405 2.192
75 5.642 -3.276 0.085 -0.598 0.119
750 5.677 -3.798 0.070 -0.372 0.304
7500 6.197 -2.348 -0.088 -1.090 0.974
7501 6.070 -3.325 -0.001 -0.888 0.196
7502 6.060 -3.175 0.315 -0.801 0.303
7503 5.776 -2.836 0.068 -1.190 0.127
7504 9.502 0.310 -0.149 -0.757 3.396
7505 6.594 -3.721 0.227 0.076 0.289
7506 6.589 -3.395 0.327 0.103 0.300
7507 6.486 -3.786 0.061 -0.076 0.255
7508 6.679 -3.682 0.447 0.326 1.287
7509 5.790 -2.791 0.020 -1.147 0.198
751 5.735 -3.912 0.087 -0.309 0.347
7510 6.689 -3.929 0.394 0.280 2.576
7511 6.561 -3.868 0.434 0.329 0.258
7512 6.639 -3.575 0.068 -0.045 3.104
7513 6.401 -3.763 0.117 -0.017 0.198
7514 5.658 -3.144 0.149 -1.006 0.618
7515 5.920 -3.256 0.219 -0.737 2.480
7516 5.675 -3.225 0.162 -0.669 0.393
7517 5.638 -3.108 0.156 -0.789 0.162
7518 6.172 -2.716 0.278 -0.631 1.765
7519 5.674 -3.337 0.203 -0.833 1.117
752 5.900 -3.803 -0.095 -0.415 0.041
7520 5.728 -3.289 0.081 -0.862 1.657
7521 6.024 -3.483 0.385 -0.519 3.913
7522 5.523 -3.291 0.168 -0.776 0.080
7523 5.587 -3.627 0.226 -0.822 1.024
7524 6.242 -3.946 0.107 -0.028 1.241
7525 5.820 -3.930 0.055 -0.304 0.060
7526 6.244 -3.703 0.139 -0.093 0.587
7527 5.654 -3.159 0.119 -0.964 0.150
7528 5.695 -3.440 0.257 -0.888 1.309
7529 5.649 -3.166 0.146 -1.259 2.603
753 5.675 -3.910 0.041 -0.392 0.039
7530 6.059 -2.385 -0.106 -0.735 0.400
7531 6.120 -2.490 0.120 -0.845 0.482
7532 5.864 -2.579 -0.078 -1.178 0.066
7533 6.321 -3.093 -0.231 -0.649 0.041
7534 5.756 -2.933 0.043 -1.461 3.913
7535 6.853 -3.590 0.066 -0.012 3.548
7536 6.541 -3.117 0.061 -0.392 1.859
7537 5.768 -2.860 0.046 -1.234 0.259
7538 6.825 -3.926 0.455 0.369 1.682
7539 6.031 -3.175 0.287 -0.872 0.597
754 5.491 -3.722 0.229 -0.344 2.950
7540 5.786 -3.092 0.153 -1.289 1.214
7541 5.765 -2.959 0.108 -1.299 0.134
7542 5.993 -3.001 0.035 -1.177 0.460
7543 7.051 -3.984 0.458 0.410 0.922
7544 5.916 -2.637 -0.026 -1.317 0.157
7545 6.750 -3.177 0.450 -0.162 0.127
7546 7.131 -3.828 0.462 0.417 0.699
7547 6.056 -2.880 0.268 -1.172 0.346
7548 5.898 -2.786 0.129 -1.390 0.241
7549 7.095 -2.722 0.435 0.119 0.326
755 6.359 -3.630 0.445 0.254 2.742
7550 6.989 -3.406 0.023 -0.161 0.149
7551 6.984 -2.704 0.057 -0.283 0.209
7552 7.032 -2.217 0.111 -0.158 0.259
7553 10.964 1.902 -0.138 -0.608 2.132
7554 7.146 -3.577 0.008 -0.039 0.257
7555 7.161 -3.081 0.028 -0.037 0.267
7556 7.284 -3.656 0.352 0.259 0.192
7557 6.763 -1.765 -0.323 -1.175 1.355
7558 7.340 -3.837 0.042 0.001 0.870
7559 7.402 -3.654 0.329 0.239 0.195
756 6.125 -3.094 0.095 -0.237 0.892
7560 7.335 -3.634 0.093 0.032 0.452
7561 7.388 -3.791 0.310 0.223 0.208
7562 7.401 -3.732 0.279 0.190 0.151
7563 7.464 -3.872 0.364 0.292 0.118
7564 7.378 -2.691 0.253 0.038 0.134
7565 6.996 -1.765 -0.375 -1.043 1.030
7566 7.268 -1.793 0.311 -0.495 1.027
7567 7.425 -3.272 0.055 -0.093 0.963
7568 7.411 -3.192 0.130 0.034 0.880
7569 7.527 -3.509 0.486 0.442 0.557
757 6.007 -3.777 -0.151 -0.599 0.094
7570 12.407 4.169 -0.569 -0.878 2.042
7571 6.845 -1.839 0.102 -0.960 0.838
7572 7.340 -2.764 0.409 0.102 0.774
7573 7.382 -3.626 0.080 0.043 0.652
7574 7.418 -3.635 0.228 0.132 0.653
7575 7.329 -2.373 -0.017 -0.248 1.000
7576 6.924 -1.710 -0.300 -1.077 1.404
7577 6.999 -2.757 -0.289 -0.771 0.960
7578 7.305 -3.170 0.140 -0.173 0.814
7579 6.881 -1.727 -0.158 -1.024 1.288
758 6.319 -3.660 -0.208 -0.414 0.096
7580 7.380 -3.716 0.269 0.053 1.004
7581 6.884 -1.490 -0.087 -0.841 1.089
7582 7.351 -1.896 0.397 -0.116 2.341
7583 6.135 -2.309 -0.308 -1.531 0.487
7584 6.867 -2.837 -0.309 -0.755 0.784
7585 7.013 -1.755 0.256 -0.369 1.036
7586 7.158 -2.783 0.168 -0.139 1.067
7587 7.093 -3.562 0.069 0.005 0.767
7588 6.905 -2.992 -0.387 -0.740 1.766
7589 6.845 -3.106 -0.320 -0.628 1.529
759 6.275 -3.870 -0.240 -0.467 0.112
7590 6.922 -3.209 0.105 -0.157 0.625
7591 6.259 -2.232 -0.267 -1.248 0.634
7592 7.067 -2.750 0.445 0.249 0.566
7593 6.998 -3.685 0.066 -0.013 0.825
7594 7.055 -3.970 0.470 0.413 0.146
7595 6.677 -3.254 -0.197 -0.540 0.600
7596 6.886 -3.600 0.033 -0.025 0.646
7597 6.803 -3.861 0.044 -0.027 0.354
7598 6.596 -2.473 0.027 -0.574 0.868
7599 6.809 -3.528 0.029 -0.060 0.524
76 5.319 -3.920 0.275 -0.300 0.458
760 5.745 -2.954 0.109 -1.038 0.440
7600 6.363 -3.016 -0.219 -0.800 0.497
7601 5.872 -3.001 0.189 -1.238 1.013
7602 6.891 -3.245 0.453 0.306 1.146
7603 6.764 -3.231 0.456 0.187 0.289
7604 9.943 0.032 -0.000 -0.325 2.544
7605 5.658 -3.170 0.149 -1.281 0.266
7606 5.816 -2.829 -0.002 -1.209 0.188
7607 6.979 -3.717 0.445 0.375 2.650
7608 6.787 -3.935 0.449 0.381 0.156
7609 6.737 -3.618 0.452 0.327 0.477
761 5.664 -3.210 0.181 -1.059 0.546
7610 6.690 -3.642 0.446 0.324 1.524
7611 6.298 -3.924 -0.055 -0.297 0.094
7612 5.759 -2.790 0.009 -1.115 0.155
7613 6.501 -3.798 0.067 -0.043 1.223
7614 6.508 -3.781 0.089 -0.014 1.300
7615 5.653 -3.406 0.202 -1.066 0.837
7616 7.309 -2.105 0.381 -0.087 2.343
7617 5.340 -3.684 0.245 -1.021 3.977
7618 5.717 -3.353 0.222 -1.010 2.613
7619 5.639 -3.123 0.177 -0.798 0.162
762 6.608 -3.733 0.452 0.298 1.097
7620 5.556 -3.508 0.159 -0.766 0.875
7621 5.644 -3.290 0.166 -1.036 1.450
7622 5.637 -3.342 0.196 -1.075 3.908
7623 5.674 -3.686 0.233 -0.532 1.738
7624 5.889 -3.853 0.149 -0.161 0.566
7625 5.938 -4.028 0.121 -0.162 0.106
7626 5.798 -3.778 0.153 -0.487 0.205
7627 6.406 -3.986 0.416 0.289 2.038
7628 5.642 -3.077 0.122 -0.850 0.192
7629 5.850 -2.696 -0.110 -1.116 2.145
763 5.746 -3.178 0.159 -1.219 3.847
7630 6.266 -3.167 0.402 -0.066 0.191
7631 6.290 -3.786 0.094 -0.046 0.431
7632 6.145 -3.985 -0.168 -0.434 0.069
7633 5.617 -3.390 0.174 -1.038 1.198
7634 6.206 -3.566 -0.161 -0.611 0.103
7635 6.467 -3.883 0.010 -0.146 0.142
7636 6.290 -2.567 -0.114 -0.494 0.087
7637 6.610 -3.555 -0.258 -0.516 3.089
7638 5.223 -4.219 0.282 -0.158 3.983
7639 6.772 -3.737 0.451 0.339 0.727
764 5.505 -3.529 0.223 -0.867 0.084
7640 6.055 -2.429 -0.129 -1.169 1.162
7641 6.608 -3.885 -0.095 -0.307 1.916
7642 5.612 -3.202 0.160 -1.296 0.658
7643 5.712 -3.090 0.136 -1.318 0.318
7644 5.624 -3.112 0.122 -1.384 0.210
7645 6.764 -3.346 0.194 -0.189 0.973
7646 6.846 -3.756 0.076 0.006 0.867
7647 5.721 -2.969 0.071 -1.419 0.117
7648 5.781 -2.952 0.101 -1.426 0.742
7649 6.041 -2.820 0.195 -1.275 2.743
765 5.994 -3.845 -0.083 -0.404 0.104
7650 6.972 -2.661 0.430 0.014 0.649
7651 6.595 -3.171 -0.349 -0.741 0.202
7652 7.005 -3.715 0.182 0.075 0.187
7653 7.175 -3.651 0.422 0.354 0.219
7654 7.072 -3.692 0.261 -0.012 0.516
7655 7.081 -2.701 0.201 -0.085 0.602
7656 6.943 -2.243 0.001 -0.542 0.864
7657 7.154 -3.758 0.060 -0.004 0.555
7658 7.263 -3.862 0.378 0.304 0.114
7659 7.320 -3.685 0.447 0.388 0.183
766 5.985 -3.840 -0.144 -0.456 0.024
7660 7.169 -2.373 0.385 -0.217 0.741
7661 7.387 -3.988 0.431 0.376 0.163
7662 7.371 -3.920 0.335 0.146 0.257
7663 7.389 -3.652 0.344 0.236 0.112
7664 7.372 -3.895 0.290 0.221 0.190
7665 7.305 -2.179 0.418 -0.123 0.352
7666 7.252 -3.177 0.181 -0.080 0.133
7667 7.395 -3.708 0.380 0.160 0.250
7668 7.373 -1.825 0.394 0.050 0.398
7669 7.162 -2.923 -0.031 -0.377 0.307
767 5.999 -4.071 -0.145 -0.425 0.038
7670 7.441 -3.963 0.445 0.346 0.188
7671 7.411 -3.649 0.043 0.003 1.238
7672 7.364 -3.296 0.014 -0.054 0.952
7673 7.260 -2.405 0.149 -0.159 0.540
7674 7.286 -3.241 0.258 -0.110 0.603
7675 7.339 -3.918 0.276 0.044 0.378
7676 7.407 -3.752 0.422 0.331 0.165
7677 7.315 -3.677 0.032 -0.012 0.617
7678 7.396 -3.616 0.399 0.321 0.126
7679 7.430 -3.749 0.463 0.419 0.271
768 5.802 -3.327 -0.042 -0.651 0.053
7680 6.898 -2.629 -0.365 -0.877 0.789
7681 6.467 -1.851 -0.534 -1.419 0.813
7682 6.873 -2.284 -0.251 -0.785 0.832
7683 7.060 -3.175 -0.362 -0.604 1.107
7684 6.921 -2.195 -0.202 -0.730 0.824
7685 6.861 -1.908 -0.036 -0.782 0.908
7686 6.730 -2.773 -0.302 -0.918 1.005
7687 6.583 -2.403 -0.274 -0.997 0.706
7688 7.066 -3.721 0.043 -0.026 0.471
7689 7.111 -2.913 0.282 0.003 0.785
769 5.527 -3.227 0.126 -0.898 0.097
7690 6.951 -3.618 0.049 -0.032 0.425
7691 6.414 -2.942 -0.161 -0.961 0.470
7692 6.612 -2.993 -0.284 -0.780 1.023
7693 6.767 -2.798 -0.206 -0.620 1.124
7694 6.536 -2.389 -0.092 -0.821 0.645
7695 6.860 -2.270 -0.037 -0.313 0.891
7696 5.807 -2.819 -0.005 -1.542 1.553
7697 7.074 -1.325 -0.055 -0.712 2.622
7698 6.654 -1.976 0.143 -0.472 0.459
7699 6.843 -3.664 0.070 -0.024 0.591
77 5.548 -3.741 0.268 -0.289 0.603
770 5.689 -3.043 0.092 -0.922 0.169
7700 5.786 -2.929 0.095 -1.386 1.684
7701 6.718 -3.808 0.051 -0.032 0.668
7702 6.393 -1.969 -0.184 -0.769 1.012
7703 6.619 -2.428 -0.015 -0.322 0.284
7704 7.087 -3.837 0.478 0.412 3.066
7705 6.125 -2.322 -0.198 -1.176 1.489
7706 5.812 -2.806 -0.039 -1.226 0.252
7707 6.745 -3.881 0.361 0.253 0.168
7708 6.393 -2.943 -0.198 -0.631 0.749
7709 6.706 -3.646 0.408 0.243 0.535
771 5.897 -2.988 0.240 -0.764 0.808
7710 6.809 -3.948 0.080 0.016 2.154
7711 6.536 -3.816 -0.131 -0.310 0.104
7712 6.270 -2.211 -0.160 -0.712 0.166
7713 6.309 -3.620 -0.198 -0.551 0.202
7714 5.924 -2.941 0.240 -0.872 1.180
7715 5.820 -3.333 0.283 -0.802 0.955
7716 6.148 -4.008 -0.203 -0.439 0.118
7717 5.959 -2.516 -0.037 -0.777 0.458
7718 5.990 -2.733 -0.166 -0.791 0.091
7719 6.419 -3.856 0.393 0.233 0.266
772 6.261 -3.872 0.143 -0.149 0.314
7720 5.594 -3.528 0.231 -0.950 0.865
7721 5.674 -3.253 0.156 -1.147 3.643
7722 6.087 -3.943 -0.062 -0.331 0.099
7723 5.598 -3.416 0.205 -1.013 1.584
7724 5.903 -4.038 -0.120 -0.417 0.082
7725 6.364 -3.979 0.148 0.023 3.391
7726 5.420 -3.897 0.213 -0.260 0.700
7727 5.588 -3.889 0.167 -0.309 0.092
7728 5.653 -3.483 0.251 -0.815 2.427
7729 5.909 -3.780 0.151 -0.127 0.454
773 6.176 -3.895 0.101 -0.063 0.515
7730 6.156 -3.753 0.142 -0.122 1.633
7731 5.902 -2.725 0.057 -0.977 3.115
7732 5.748 -3.185 0.240 -0.786 0.159
7733 5.769 -2.870 0.086 -0.958 0.146
7734 6.264 -3.934 0.094 -0.048 0.171
7735 6.253 -3.969 0.031 -0.176 0.087
7736 6.680 -3.887 0.447 0.357 1.831
7737 5.819 -2.894 0.121 -1.048 0.248
7738 5.617 -3.332 0.189 -1.125 0.394
7739 6.250 -3.714 -0.148 -0.484 0.125
774 5.617 -3.284 0.175 -0.707 0.138
7740 6.603 -3.983 0.474 0.387 0.160
7741 6.638 -3.863 0.111 0.021 2.277
7742 5.989 -2.528 -0.046 -1.112 1.456
7743 5.662 -3.238 0.162 -1.185 0.188
7744 13.764 2.445 0.468 0.400 3.142
7745 5.689 -3.188 0.145 -1.252 0.690
7746 5.638 -3.172 0.136 -1.305 0.241
7747 5.740 -3.118 0.135 -1.297 0.728
7748 6.797 -3.751 0.062 -0.033 0.989
7749 5.686 -3.087 0.082 -1.357 0.136
775 5.581 -3.329 0.205 -0.855 0.938
7750 6.936 -2.361 -0.028 -0.231 2.828
7751 6.479 -2.035 -0.137 -0.641 0.360
7752 6.552 -2.981 0.421 -0.395 0.183
7753 6.918 -3.724 0.174 -0.010 0.423
7754 7.057 -3.073 0.458 0.289 0.538
7755 6.347 -2.935 0.333 -0.792 0.471
7756 6.966 -2.261 0.390 -0.185 0.637
7757 6.134 -2.835 0.289 -1.140 0.280
7758 6.886 -2.395 0.307 -0.345 0.533
7759 6.761 -2.688 0.411 -0.399 0.415
776 6.202 -3.779 0.339 0.012 0.757
7760 5.985 -2.524 -0.102 -1.492 0.223
7761 7.012 -1.774 -0.014 -0.487 1.247
7762 6.974 -1.688 -0.411 -0.697 1.445
7763 7.054 -2.086 0.020 -0.579 1.246
7764 7.279 -3.684 0.056 0.004 0.937
7765 7.261 -3.500 0.053 -0.021 0.481
7766 7.314 -2.698 0.330 0.036 0.389
7767 7.085 -1.552 0.097 -0.527 0.743
7768 7.306 -3.752 0.214 -0.041 0.419
7769 7.318 -1.908 0.367 0.019 0.335
777 6.138 -3.728 0.055 -0.194 0.151
7770 7.285 -2.334 0.346 -0.080 0.222
7771 7.372 -3.907 0.291 0.204 0.213
7772 7.276 -2.200 0.325 -0.108 0.488
7773 9.656 1.023 -0.072 -1.193 2.674
7774 7.438 -3.781 0.460 0.412 0.271
7775 7.280 -2.551 -0.016 -0.204 0.869
7776 7.135 -1.771 0.338 -0.340 0.597
7777 7.285 -3.689 0.244 -0.072 0.673
7778 7.347 -3.802 0.307 0.208 0.245
7779 7.395 -2.681 0.458 0.247 0.469
778 5.707 -3.284 0.246 -0.647 0.344
7780 7.421 -3.583 0.461 0.413 0.280
7781 7.195 -2.090 0.414 -0.238 0.678
7782 11.965 0.154 0.029 -0.004 1.700
7783 6.873 -2.820 -0.377 -0.856 0.632
7784 6.687 -2.752 -0.326 -0.969 0.309
7785 6.883 -2.230 -0.027 -0.745 1.005
7786 6.856 -2.336 0.022 -0.633 0.708
7787 7.062 -3.326 -0.207 -0.454 1.214
7788 6.559 -1.890 -0.073 -1.177 1.068
7789 6.350 -2.046 -0.347 -1.394 1.089
779 5.427 -3.777 0.254 -0.693 2.763
7790 6.901 -2.865 -0.346 -0.743 1.789
7791 7.036 -3.756 0.101 0.017 0.468
7792 7.048 -3.143 0.226 -0.144 1.047
7793 5.973 -2.455 -0.252 -1.456 0.165
7794 6.022 -2.528 -0.069 -1.400 0.580
7795 7.032 -3.908 0.344 0.258 0.480
7796 6.002 -2.503 -0.077 -1.336 0.254
7797 6.747 -2.983 0.007 -0.373 0.253
7798 6.788 -3.193 0.044 -0.385 0.719
7799 6.333 -2.229 0.121 -0.999 0.820
78 5.838 -4.049 0.195 -0.038 3.868
780 5.265 -4.156 0.288 -0.167 0.396
7800 6.495 -3.083 -0.282 -0.847 0.674
7801 6.863 -3.513 0.122 0.006 0.467
7802 6.577 -2.263 -0.012 -0.788 1.943
7803 6.764 -3.555 0.084 -0.014 0.707
7804 6.383 -1.992 -0.135 -0.766 1.368
7805 6.999 -3.637 0.460 0.378 1.594
7806 6.204 -3.275 -0.195 -0.853 0.235
7807 6.180 -2.333 -0.110 -1.138 1.371
7808 6.822 -3.855 0.276 0.168 1.560
7809 6.684 -3.642 0.065 -0.055 1.337
781 5.395 -3.965 0.190 -0.268 0.034
7810 6.438 -2.611 -0.031 -0.615 0.806
7811 5.719 -3.025 0.116 -1.213 0.271
7812 9.918 -3.256 0.264 0.184 3.146
7813 6.502 -2.779 0.410 -0.253 0.221
7814 6.460 -3.718 -0.094 -0.314 0.115
7815 6.369 -3.684 -0.185 -0.401 0.105
7816 6.060 -2.338 -0.131 -0.805 0.106
7817 5.934 -2.787 -0.130 -0.929 0.052
7818 6.431 -3.831 0.060 -0.063 1.963
7819 5.779 -2.723 0.004 -0.693 0.152
782 6.065 -3.830 -0.091 -0.384 2.957
7820 5.871 -2.668 -0.011 -0.695 0.621
7821 6.305 -3.919 0.100 -0.046 0.254
7822 5.785 -2.729 -0.018 -0.957 0.199
7823 6.168 -3.403 0.373 -0.123 0.363
7824 6.065 -3.567 0.341 -0.184 0.919
7825 5.815 -3.554 0.059 -0.692 0.218
7826 5.595 -2.967 0.025 -1.024 0.055
7827 5.416 -4.055 0.180 -0.270 0.066
7828 5.851 -2.630 0.042 -0.701 3.034
7829 5.398 -4.086 0.265 -0.172 1.751
783 6.045 -3.570 0.020 -0.294 0.284
7830 5.597 -3.204 0.135 -0.789 0.132
7831 6.323 -3.889 0.427 0.240 2.158
7832 5.549 -3.473 0.188 -0.997 3.880
7833 5.639 -3.436 0.253 -0.911 3.864
7834 5.764 -4.045 -0.041 -0.388 0.084
7835 5.580 -3.384 0.189 -0.649 0.386
7836 5.625 -3.586 0.223 -0.709 0.520
7837 6.195 -3.867 0.061 -0.111 0.126
7838 6.047 -3.662 -0.054 -0.591 0.507
7839 6.417 -2.985 0.395 -0.107 0.471
784 5.804 -3.710 0.315 -0.435 1.270
7840 5.930 -2.624 -0.004 -1.099 1.081
7841 5.615 -3.300 0.164 -1.188 1.077
7842 6.491 -3.917 0.065 -0.057 0.406
7843 5.667 -3.229 0.080 -1.134 0.175
7844 5.858 -3.119 0.214 -1.082 3.174
7845 5.700 -3.159 0.210 -1.221 3.885
7846 5.624 -3.239 0.158 -1.218 2.381
7847 5.676 -3.170 0.149 -1.239 1.324
7848 5.901 -2.935 0.122 -1.331 3.746
7849 5.605 -3.202 0.143 -1.312 0.420
785 5.602 -4.032 0.113 -0.293 0.086
7850 5.752 -3.019 0.138 -1.361 1.861
7851 6.598 -2.504 -0.249 -0.615 2.208
7852 5.746 -3.074 0.136 -1.309 0.428
7853 6.579 -2.191 0.074 -0.556 1.211
7854 6.307 -2.282 -0.147 -0.876 0.436
7855 6.815 -3.622 0.157 -0.019 0.439
7856 6.290 -2.189 -0.057 -1.139 0.797
7857 6.495 -2.248 0.164 -0.799 0.842
7858 6.901 -3.211 0.056 -0.127 0.469
7859 7.030 -3.669 0.050 -0.029 1.105
786 5.535 -4.112 0.237 -0.113 1.463
7860 5.817 -2.846 0.036 -1.470 0.222
7861 6.980 -3.032 0.227 -0.027 0.179
7862 6.879 -2.564 0.145 -0.364 0.291
7863 6.990 -3.511 0.015 -0.215 0.284
7864 7.141 -3.582 0.039 -0.011 0.548
7865 7.194 -3.352 0.478 0.226 0.103
7866 6.890 -2.787 0.420 -0.375 0.408
7867 7.202 -3.575 0.016 -0.044 0.581
7868 7.099 -2.235 0.006 -0.470 0.872
7869 6.971 -1.597 -0.011 -0.623 0.657
787 5.749 -3.912 0.053 -0.355 0.262
7870 7.277 -3.848 0.186 0.108 0.138
7871 7.284 -3.753 0.217 0.137 0.149
7872 7.226 -3.510 0.025 -0.050 0.270
7873 7.319 -3.800 0.325 0.234 0.145
7874 7.266 -3.786 0.174 0.096 0.191
7875 7.179 -2.908 0.057 -0.186 0.245
7876 7.279 -3.327 0.367 0.158 0.104
7877 6.532 -1.797 -0.409 -1.367 0.967
7878 7.544 -2.281 -0.146 -0.388 2.146
7879 7.244 -3.389 0.197 0.036 0.186
788 5.576 -3.405 0.198 -0.995 2.718
7880 7.839 -1.162 -0.356 -0.867 3.384
7881 6.547 -1.970 -0.128 -1.110 0.501
7882 6.551 -1.966 -0.471 -1.290 0.841
7883 7.290 -2.543 0.439 0.140 0.312
7884 7.287 -2.415 0.412 0.202 0.568
7885 6.534 -2.209 -0.321 -1.197 0.879
7886 6.296 -2.230 -0.282 -1.373 0.815
7887 6.146 -2.464 -0.010 -1.392 0.472
7888 5.984 -2.566 -0.087 -1.505 0.246
7889 6.722 -2.949 0.255 -0.578 0.383
789 6.377 -3.956 0.452 0.314 1.583
7890 6.973 -2.726 0.294 -0.282 0.714
7891 6.775 -2.308 0.356 -0.452 0.436
7892 6.284 -2.795 -0.208 -1.180 0.376
7893 7.077 -2.830 0.413 0.122 0.775
7894 6.383 -2.958 -0.209 -1.030 0.662
7895 6.852 -3.469 -0.314 -0.553 1.493
7896 6.987 -2.849 0.453 0.141 0.489
7897 6.229 -2.653 0.085 -1.015 0.481
7898 6.502 -2.229 -0.054 -0.884 0.675
7899 5.901 -2.779 0.030 -1.353 0.207
79 5.327 -3.816 0.259 -0.825 3.971
790 5.961 -3.468 -0.060 -0.410 0.191
7900 5.920 -2.650 -0.006 -1.351 0.169
7901 5.902 -2.818 0.004 -1.357 0.365
7902 6.975 -3.573 0.034 -0.048 1.867
7903 6.650 -2.970 -0.023 -0.474 0.626
7904 6.315 -3.068 0.389 -0.650 0.618
7905 6.935 -3.852 0.045 -0.002 2.392
7906 6.359 -3.336 -0.241 -0.691 0.126
7907 6.572 -2.972 0.106 -0.188 0.456
7908 6.833 -3.567 0.446 0.341 0.716
7909 6.904 -3.984 0.446 0.392 2.634
791 5.682 -3.262 0.146 -0.619 0.109
7910 6.582 -3.723 0.147 0.025 0.261
7911 5.722 -2.895 0.008 -1.211 0.162
7912 6.792 -3.588 0.434 0.337 1.559
7913 6.042 -3.161 0.313 -0.889 1.177
7914 6.277 -3.465 -0.154 -0.622 0.175
7915 6.682 -3.422 0.446 0.278 0.970
7916 6.280 -3.691 -0.191 -0.472 0.390
7917 6.210 -4.072 -0.208 -0.450 0.082
7918 5.960 -3.962 -0.115 -0.393 0.032
7919 6.217 -3.970 0.111 -0.032 0.775
792 6.064 -3.466 0.372 -0.020 0.988
7920 5.809 -2.872 -0.054 -0.982 0.057
7921 5.724 -3.316 0.152 -1.072 2.446
7922 5.553 -3.466 0.213 -1.054 1.469
7923 5.558 -3.548 0.260 -0.937 0.436
7924 5.654 -3.567 0.272 -0.794 0.893
7925 6.189 -3.631 -0.026 -0.278 0.130
7926 5.572 -3.274 0.141 -1.102 0.275
7927 6.689 -3.831 0.463 0.352 3.481
7928 5.945 -2.689 0.021 -0.954 2.535
7929 5.470 -3.584 0.235 -0.957 0.951
793 6.253 -3.891 0.436 0.262 3.823
7930 5.311 -3.903 0.271 -0.720 3.981
7931 5.206 -4.250 0.287 -0.143 0.231
7932 5.669 -4.021 0.052 -0.340 0.063
7933 6.454 -4.034 0.439 0.325 2.289
7934 5.461 -3.601 0.213 -0.982 0.969
7935 5.802 -2.708 -0.025 -0.655 1.560
7936 5.694 -3.550 0.268 -0.829 3.907
7937 5.656 -3.018 0.092 -0.976 0.122
7938 6.007 -2.669 0.026 -0.943 2.634
7939 5.732 -2.970 0.096 -0.848 0.469
794 5.308 -4.059 0.254 -0.207 0.106
7940 5.562 -3.145 0.115 -1.091 0.171
7941 6.059 -3.757 -0.136 -0.446 0.036
7942 5.773 -2.860 0.017 -0.960 0.267
7943 5.590 -3.440 0.205 -0.990 0.637
7944 6.543 -3.961 0.465 0.372 0.481
7945 6.593 -3.850 0.442 0.331 1.683
7946 5.511 -3.423 0.210 -1.102 0.183
7947 6.387 -3.306 0.117 -0.167 1.792
7948 5.865 -3.425 0.007 -0.759 0.373
7949 5.692 -3.042 0.123 -1.016 0.117
795 5.310 -4.050 0.267 -0.337 3.972
7950 5.282 -4.097 0.278 -0.334 3.953
7951 5.838 -2.935 0.073 -1.395 3.616
7952 6.653 -3.208 0.145 -0.263 1.748
7953 6.847 -3.823 0.465 0.383 1.461
7954 6.269 -3.468 -0.128 -0.652 0.278
7955 6.827 -3.739 0.019 -0.055 1.929
7956 6.890 -3.797 0.458 0.378 0.971
7957 5.807 -3.011 0.113 -1.305 0.736
7958 6.868 -3.717 0.187 0.069 0.595
7959 6.434 -2.242 0.199 -0.878 0.914
796 5.435 -4.003 0.224 -0.211 0.082
7960 6.908 -3.680 0.058 0.003 1.059
7961 7.107 -3.571 0.446 0.349 1.258
7962 6.915 -3.973 0.072 0.001 0.099
7963 6.932 -2.978 0.340 -0.065 0.352
7964 7.092 -3.922 0.436 0.367 0.157
7965 6.949 -2.635 0.391 -0.078 0.259
7966 6.835 -3.386 -0.304 -0.567 0.550
7967 7.087 -3.632 0.017 -0.050 0.502
7968 7.099 -3.455 0.062 -0.006 0.318
7969 6.951 -2.467 0.434 -0.322 0.266
797 6.114 -3.883 0.111 -0.078 2.085
7970 7.078 -2.834 -0.196 -0.398 0.716
7971 7.097 -2.147 0.039 -0.314 0.460
7972 7.074 -2.108 0.386 -0.351 0.373
7973 6.969 -2.347 0.398 -0.321 0.161
7974 7.063 -2.080 0.051 -0.598 1.180
7975 7.190 -3.804 0.039 -0.009 0.214
