count_i, smass, sfr, m_age, l_age, AV 
768 6.523 -1.946 -0.236 -1.212 1.666
769 7.538 -3.406 0.466 0.405 3.727
77 6.456 -3.481 0.070 -0.114 2.000
770 6.259 -2.631 0.257 -1.194 1.254
771 7.203 -3.242 0.137 -0.105 0.194
772 7.305 -3.446 0.056 -0.016 0.368
773 7.400 -3.264 0.012 -0.065 1.987
774 7.220 -1.839 0.364 -0.444 2.557
775 6.260 -2.545 0.035 -1.352 0.798
776 7.548 -3.307 0.488 0.416 0.473
777 7.093 -2.832 -0.303 -0.712 0.486
778 7.182 -1.586 -0.112 -0.746 0.928
779 7.567 -3.549 0.309 0.220 0.254
78 5.998 -3.468 -0.053 -0.469 0.170
780 7.560 -3.564 0.089 0.006 0.372
781 7.573 -1.766 0.418 -0.210 0.476
782 7.742 -2.906 0.221 0.106 0.243
783 7.838 -3.428 0.252 0.128 0.363
784 7.949 -2.450 0.441 0.254 0.350
785 7.897 -1.909 0.369 0.012 0.466
786 8.035 -3.932 0.256 0.189 0.207
787 8.124 -3.638 0.349 0.272 0.331
788 8.171 -3.386 0.386 0.325 0.450
789 8.174 -3.316 0.401 0.317 0.291
79 5.770 -3.333 0.186 -0.493 0.100
790 8.018 -1.234 0.373 -0.077 0.489
791 7.902 -1.226 -0.070 -0.404 0.387
792 8.106 -3.867 0.205 0.129 0.399
793 8.052 -2.636 0.272 0.112 0.169
794 8.085 -3.624 0.285 0.187 0.228
795 7.835 -1.189 -0.080 -0.563 0.861
796 7.780 -1.104 -0.138 -0.699 1.171
797 7.914 -2.418 0.080 -0.202 0.389
798 7.894 -2.285 0.076 -0.153 0.551
799 7.453 -1.319 -0.458 -1.069 1.119
8 5.198 -4.265 0.305 -0.125 3.999
80 5.638 -3.771 0.163 -0.313 0.183
800 7.937 -2.226 0.375 0.126 0.278
801 7.713 -2.563 0.014 -0.249 0.317
802 7.450 -2.393 -0.504 -0.845 0.995
803 7.828 -2.162 0.421 0.262 0.589
804 7.722 -3.062 0.433 0.256 0.459
805 7.370 -2.451 -0.294 -0.689 1.498
806 7.846 -3.424 0.466 0.417 3.793
807 7.500 -3.120 0.054 -0.045 1.663
808 7.773 -3.205 0.469 0.396 3.105
809 7.229 -1.723 0.241 -0.215 0.291
81 5.319 -4.069 0.282 -0.249 3.882
810 6.404 -1.927 -0.436 -1.401 0.457
811 5.995 -2.700 -0.051 -1.378 0.306
812 6.596 -1.734 -0.451 -0.896 0.761
813 6.781 -3.491 -0.158 -0.334 0.142
814 6.431 -2.025 -0.316 -1.222 2.037
815 6.385 -1.966 -0.290 -0.920 0.808
816 7.030 -3.557 0.086 0.004 0.893
817 6.731 -3.396 0.422 0.211 0.724
818 6.845 -3.257 -0.275 -0.501 0.399
819 6.946 -1.865 0.303 -0.497 0.565
82 5.810 -3.389 0.233 -0.819 3.768
820 9.516 0.711 0.078 -1.462 3.200
821 7.332 -3.469 0.314 0.198 0.305
822 7.174 -3.829 -0.073 -0.172 0.156
823 6.872 -1.760 0.205 -0.772 0.192
824 7.146 -2.464 0.425 -0.263 0.484
825 7.277 -3.535 0.005 -0.112 0.276
826 7.349 -3.625 0.041 0.004 0.467
827 7.543 -2.575 0.453 0.320 0.922
828 7.032 -2.631 -0.397 -0.840 0.330
829 7.562 -2.454 0.428 0.099 0.361
83 6.981 -3.829 0.449 0.358 2.584
830 7.771 -3.312 0.462 0.417 0.307
831 7.661 -1.931 0.302 0.014 0.319
832 7.777 -1.878 0.447 0.046 0.417
833 7.910 -2.168 0.450 0.241 0.417
834 7.257 -1.129 -0.403 -1.295 1.199
835 7.705 -1.045 -0.142 -0.576 0.757
836 8.073 -1.775 0.462 0.164 0.259
837 8.120 -2.102 0.382 0.243 0.181
838 7.350 -1.633 0.008 -1.238 0.977
839 8.196 -3.743 0.283 0.210 0.351
84 6.151 -3.802 -0.103 -0.401 0.086
840 8.237 -3.578 0.340 0.273 0.222
841 8.165 -3.390 0.213 0.130 0.393
842 8.041 -1.382 0.411 -0.112 0.531
843 8.099 -1.440 0.365 0.071 0.164
844 8.101 -2.233 0.288 -0.026 0.514
845 7.615 -0.812 -0.650 -0.997 1.124
846 8.106 -3.610 0.220 0.171 0.304
847 8.004 -1.094 0.367 -0.020 0.493
848 7.340 -1.078 -0.774 -1.299 0.953
849 8.109 -3.705 0.411 0.346 0.315
85 5.832 -3.890 0.196 -0.113 0.442
850 8.005 -3.594 0.005 -0.029 0.742
851 7.841 -1.965 -0.046 -0.308 0.431
852 7.914 -3.688 0.202 0.138 0.124
853 7.953 -3.639 0.431 0.380 0.200
854 7.890 -3.662 0.361 0.285 0.312
855 7.890 -3.470 0.473 0.412 0.488
856 7.515 -2.463 -0.327 -0.652 1.809
857 6.431 -2.286 0.063 -1.422 1.669
858 7.611 -3.251 0.075 -0.009 2.557
859 7.268 -2.320 0.185 -0.155 0.278
86 5.946 -2.631 -0.039 -1.064 0.210
860 7.484 -3.695 0.439 0.352 0.268
861 7.247 -3.413 0.068 -0.000 0.236
862 7.345 -3.441 0.448 0.365 1.025
863 7.175 -3.445 0.059 -0.034 1.495
864 6.102 -2.764 0.170 -1.242 1.917
865 7.030 -3.423 0.444 0.340 0.947
866 7.156 -3.116 0.396 0.258 1.506
867 6.712 -3.726 -0.278 -0.437 0.240
868 6.534 -3.064 -0.156 -0.749 0.381
869 6.880 -2.051 0.298 -0.607 2.101
87 5.916 -2.857 0.070 -1.273 3.548
870 7.265 -3.501 0.299 0.206 0.458
871 6.887 -2.750 -0.068 -0.708 0.687
872 7.010 -1.961 0.316 -0.591 0.335
873 8.965 -1.532 0.039 -0.083 2.910
874 7.374 -2.525 0.289 -0.011 0.395
875 7.405 -3.715 0.087 0.013 0.230
876 7.270 -3.761 -0.249 -0.349 0.292
877 7.341 -3.483 -0.159 -0.284 0.312
878 7.353 -3.174 -0.116 -0.367 0.661
879 7.432 -1.543 0.347 -0.176 0.578
88 6.298 -3.709 -0.068 -0.386 0.130
880 7.693 -2.327 0.463 0.226 0.792
881 7.901 -3.184 0.464 0.429 0.780
882 7.401 -1.364 -0.160 -0.848 0.589
883 7.856 -2.400 0.272 0.105 0.402
884 7.932 -3.012 0.129 0.042 0.598
885 8.022 -2.015 0.379 0.098 0.493
886 7.987 -1.116 0.074 -0.330 1.189
887 8.179 -3.800 0.347 0.275 0.205
888 8.254 -2.419 0.463 0.355 0.307
889 8.177 -1.188 0.297 0.038 0.588
89 6.239 -3.736 -0.112 -0.358 0.274
890 8.086 -1.789 0.015 -0.305 0.644
891 8.196 -2.276 0.188 0.034 0.626
892 8.177 -3.539 0.230 0.160 0.307
893 8.150 -3.137 0.254 0.169 0.168
894 8.067 -1.050 0.386 -0.104 0.567
895 7.896 -1.167 0.367 -0.446 0.715
896 7.847 -0.639 0.058 -0.600 1.100
897 8.088 -2.944 0.259 -0.023 0.717
898 8.103 -2.920 0.354 0.156 0.483
899 7.971 -1.675 0.275 -0.130 0.553
9 5.958 -3.804 -0.009 -0.352 0.134
90 6.143 -3.105 0.286 -0.616 1.363
900 8.086 -3.289 0.369 0.288 0.305
901 7.973 -3.500 0.019 -0.015 0.288
902 7.759 -1.984 -0.355 -0.621 0.487
903 7.960 -2.869 0.249 0.116 0.236
904 7.866 -3.257 0.044 -0.019 0.493
905 7.815 -1.823 0.449 0.002 0.503
906 7.478 -1.162 -0.049 -0.799 1.182
907 7.751 -2.798 0.458 0.245 0.458
908 7.652 -3.268 0.222 0.109 1.108
909 7.461 -3.406 0.165 0.064 0.237
91 6.151 -3.486 0.136 -0.172 1.086
910 7.093 -2.826 -0.390 -0.705 0.560
911 6.308 -2.357 -0.042 -1.478 1.292
912 6.513 -1.882 -0.388 -1.347 0.565
913 7.212 -2.660 0.262 -0.053 0.547
914 7.414 -3.562 0.450 0.386 2.197
915 6.937 -2.823 0.175 -0.174 0.352
916 6.410 -3.880 -0.105 -0.366 0.310
917 6.555 -3.190 -0.032 -0.363 0.799
918 6.763 -3.400 0.026 -0.193 0.445
919 6.204 -2.769 0.169 -0.961 0.662
92 5.661 -3.507 0.212 -0.852 3.883
920 6.036 -2.658 -0.036 -1.436 0.317
921 7.108 -3.761 -0.123 -0.263 0.174
922 7.260 -3.198 0.032 -0.063 0.176
923 7.181 -2.115 0.407 -0.186 0.283
924 7.326 -2.618 0.246 -0.045 0.481
925 7.431 -3.376 0.028 -0.023 0.484
926 6.634 -1.877 -0.187 -1.287 0.244
927 7.396 -3.289 -0.133 -0.276 0.261
928 7.128 -2.267 -0.303 -0.869 0.383
929 7.333 -2.948 -0.055 -0.370 0.253
93 5.622 -3.790 0.218 -0.565 3.802
930 7.573 -3.302 0.027 -0.046 0.293
931 7.641 -3.583 0.136 0.073 0.556
932 7.767 -2.157 0.297 0.024 0.559
933 7.916 -2.168 0.447 0.220 0.578
934 7.787 -1.683 -0.023 -0.395 0.543
935 7.930 -1.234 0.148 -0.220 0.598
936 8.119 -2.779 0.258 0.145 0.410
937 8.211 -3.751 0.303 0.224 0.294
938 8.236 -3.044 0.336 0.227 0.394
939 8.244 -3.627 0.329 0.273 0.218
94 5.956 -3.658 0.026 -0.357 0.152
940 8.155 -2.116 0.254 0.048 0.758
941 8.181 -3.426 0.066 0.008 0.517
942 8.158 -2.324 -0.021 -0.133 0.638
943 8.153 -3.326 0.044 -0.006 0.320
944 8.168 -3.414 0.018 -0.017 0.422
945 8.163 -1.791 0.306 -0.016 0.335
946 8.186 -3.504 0.259 0.173 0.350
947 8.041 -1.606 -0.025 -0.310 0.712
948 7.848 -0.874 -0.125 -0.554 0.651
949 8.105 -2.087 0.295 0.175 0.309
95 5.856 -3.881 0.052 -0.314 0.205
950 8.118 -3.032 0.360 0.265 0.201
951 7.994 -1.538 0.240 0.022 0.367
952 7.648 -1.826 -0.411 -0.828 0.639
953 7.974 -3.398 -0.008 -0.074 0.732
954 8.046 -3.542 0.426 0.367 0.397
955 7.887 -2.637 0.025 -0.040 0.530
956 7.952 -1.687 -0.410 -0.533 1.962
957 6.951 -1.414 -0.530 -1.446 0.777
958 7.828 -3.584 0.411 0.357 0.490
959 7.745 -3.281 0.453 0.370 0.230
96 5.827 -3.273 0.143 -0.544 0.324
960 7.078 -1.995 0.218 -0.739 0.364
961 6.513 -2.327 0.078 -1.329 1.628
962 6.985 -2.228 0.359 -0.562 0.160
963 7.085 -2.892 -0.418 -0.744 1.407
964 6.479 -2.061 -0.184 -1.285 0.840
965 7.257 -3.463 0.450 0.358 0.505
966 5.966 -2.646 -0.077 -1.494 0.852
967 6.055 -2.807 -0.023 -1.253 1.141
968 5.945 -2.977 0.066 -1.225 0.684
969 6.723 -2.914 -0.310 -0.568 0.454
97 5.288 -4.195 0.286 -0.141 3.936
970 6.351 -2.529 -0.070 -1.078 0.366
971 7.319 -3.452 0.452 0.345 1.124
972 6.866 -2.208 0.305 -0.620 0.450
973 6.765 -1.844 0.182 -1.005 0.327
974 6.595 -1.927 -0.098 -1.223 0.198
975 7.386 -2.650 0.038 -0.120 0.292
976 7.430 -2.921 0.010 -0.136 0.292
977 6.670 -2.061 -0.085 -1.289 0.391
978 7.495 -1.882 0.419 -0.079 0.270
979 7.678 -3.789 0.427 0.381 0.142
98 5.736 -3.754 0.092 -0.337 0.082
980 7.538 -2.996 0.029 -0.077 0.345
981 7.673 -2.503 0.408 0.166 0.352
982 7.691 -3.389 0.050 -0.012 0.210
983 7.511 -1.475 -0.050 -0.640 0.481
984 7.882 -3.244 0.092 0.029 0.432
985 7.988 -3.605 0.077 0.035 0.418
986 8.084 -3.024 0.004 -0.037 0.435
987 8.249 -3.451 0.255 0.174 0.327
988 8.298 -2.493 0.325 0.229 0.431
989 8.163 -1.319 -0.038 -0.256 0.793
990 8.263 -3.828 0.342 0.302 0.493
991 8.178 -1.766 0.159 -0.094 0.568
992 8.288 -2.028 0.326 0.135 0.414
993 8.370 -3.360 0.397 0.322 0.328
994 8.280 -1.892 0.339 0.064 0.178
995 8.093 -2.138 -0.402 -0.577 0.710
996 8.298 -1.864 0.312 0.111 0.366
997 8.321 -1.631 0.110 -0.276 1.434
998 8.294 -1.977 0.352 0.175 0.477
999 8.093 -1.895 -0.210 -0.404 0.987
