# id  z  ra  dec  fix_sersic_n  sersic_n_fitted  sersic_re_fitted  sersic_n_corrected  sersic_re_corrected host_mag_g host_mag_r host_mag_i host_mag_z host_mag_y  ps_mag_g ps_mag_r ps_mag_i ps_mag_z ps_mag_y decomposition_chisq  stellar_mass  sed_chisq  logMBH  logMBH_err
094822.59-012601.5 0.54 147.09415 -1.433762 false 0.943 0.716 0.915 0.738 20.9225400185 21.7477732562 20.9018775366 20.6187188131 20.3983294178 19.0211419266 18.9084754855 18.9520692476 18.9619963398 18.5583030822 1.25 10.2222648351 3.16960142231 8.08267360209 0.0374131323032
094827.79-021318.1 0.726 147.11582 -2.2217033 false 2.554 1.104 2.575 1.157 22.7038703436 21.5542054617 20.5621141312 20.1794991719 19.8959913553 20.1858496854 20.2097181534 20.1097263408 20.0618643121 20.3387147188 1.21 11.0809658412 0.069732082671 8.03601755638 0.131246219948
094857.31+002225.5 0.585 147.23886 0.37375648 true 7.0 0.346 2.0 0.377 20.1064548833 19.7003156399 18.1752309093 18.5749475795 19.1106596677 18.290245463 18.3545445817 18.3511987618 18.2144806143 17.4647514231 14.06 10.4154386849 7.04724532401 8.18687137499 0.139603016427
094915.33-005921.3 0.356 147.31391 -0.98929375 false 1.057 0.589 1.091 0.587 21.3103113609 20.8785935959 20.3183263583 20.0561955218 19.7926773851 20.0020261146 19.6912242048 19.7385235168 18.6225096405 19.3506589508 1.16 9.95098869136 0.620460968107 8.14930485973 0.0485199988184
094921.60+010332.5 0.57 147.34003 1.0590152 false 0.97 1.177 0.962 1.19 22.0897282274 20.867954996 20.1069181049 19.7986977091 19.6360651365 20.0015159334 19.9157619646 19.8625218474 19.8551678617 19.4568718324 2.21 10.8532589134 0.0062868831078 8.35586517314 0.155753655443
094937.49-003559.7 0.816 147.40623 -0.59992408 false 5.314 0.675 6.032 0.721 23.1373510383 21.7896679474 20.6122427084 19.9607734409 20.0044596658 20.4648751563 20.4761286922 20.8026499246 20.4183557761 20.524099359 1.16 11.23276308 0.152374425489 8.89343013491 0.025758355031
094943.34+000536.2 0.422 147.43057 0.093389564 false 0.627 1.626 0.637 1.66 20.9854222355 20.2934348621 19.8016208088 19.5031521205 19.2903309914 18.8616390025 18.6767906309 18.7522057025 18.595093327 18.4268861929 3.41 10.281834155 0.103651023004 8.28018957369 0.195074344608
094944.41+011948.4 0.718 147.43506 1.3301028 true 0.3 1.495 0.7 1.738 23.3057863228 22.9949857472 22.5337958039 22.2508180117 21.8808589713 19.7472373122 19.8495653945 19.7801357255 19.8830241293 19.9964049672 1.42 9.5444413983 1.09578989135 8.19010119867 0.184769427443
094948.83-011810.2 0.789 147.45349 -1.3028568 true 6.76 0.569 2.0 0.55 24.3563102104 23.9585956624 23.0052412261 22.4173076103 22.3132592432 21.968307575 21.7482639455 21.9602390553 21.5698579969 21.9152349074 1.01 9.74590312754 4.31604915718 7.06095017091 0.956411051121
095008.03+011410.7 0.693 147.53347 1.2363278 true 7.0 0.181 2.0 0.372 22.3291384529 21.0784275552 20.7141487078 20.5013076031 20.2344840097 19.4399964137 19.4054202105 19.3015638397 19.3866964656 19.3722316163 1.18 10.605274862 0.0970555257746 8.63092418185 0.0546101201807
095012.41+021202.4 0.829 147.55172 2.2006861 false 2.67 0.753 2.819 0.825 24.5566056761 23.0461498116 21.438952249 21.1219881545 20.7820762589 19.998721089 19.9519201973 20.0218385878 19.8460250911 20.0146132399 0.97 10.951713671 0.0991953264267 7.95670118127 0.175908677173
095018.66+005049.8 0.64 147.57777 0.84719788 false 1.886 0.863 1.853 0.891 22.3847141503 21.0844564101 20.2313215396 20.0583069569 19.6484261844 21.1442197023 20.9200354819 20.6859661133 20.650059028 21.0472664735 2.13 10.957610316 0.156506851473 7.84954399433 0.269311224756
095021.25+001707.3 0.533 147.58859 0.28534088 false 0.857 0.727 0.841 0.732 21.9461481786 20.7044227544 20.1260417976 19.8012266906 19.6707401623 20.1328523225 20.3081311244 20.1913320863 20.3704099151 19.5160270033 4.79 10.6959972191 0.017795782725 8.10429387618 0.131856038257
095034.50+000521.7 0.871 147.64377 0.08935761 true 7.0 1.759 2.0 1.01 23.6875457423 21.2244725823 21.8806255006 21.3134451832 21.0904061779 20.5367769152 20.8269697414 20.2588840398 20.1419038952 20.1268035075 1.29 10.5495167972 7.90918808952 8.97048950721 0.0835502136862
095049.15+004034.9 0.854 147.7048 0.6763675 false 5.249 0.36 6.444 0.378 inf inf 21.5926783628 21.4476388092 21.414396668 20.9471299814 20.6403791003 21.074300316 20.6259073361 20.7141918931 1.05 10.1095827987 0.00548686422575 7.86052552015 0.11308603401
095052.84+005731.9 0.863 147.72016 0.95889121 false 1.598 0.684 1.657 0.693 22.7198917846 21.7956778541 20.4607086438 19.915435589 19.6906028625 21.025866789 20.6796920109 21.0931201494 20.7135907755 20.8066251927 1.26 11.453671442 0.038758557422 8.68373028964 0.332798987952
095102.90-002009.2 0.88 147.76213 -0.33589797 false 2.814 0.44 3.387 0.427 22.7767056492 21.1378801362 21.5911722906 21.236191667 21.1713355905 21.1755649071 21.692814511 21.0698429328 20.9045938208 20.7871841306 1.18 10.008383133 2.68569641158 8.75711049718 0.224524248633
095105.22+000049.2 0.876 147.77177 0.013687602 false 3.555 1.394 4.226 1.834 22.2508043329 22.1842596672 21.307806208 20.7001577956 20.3289653133 18.4010718666 18.3518057092 18.4556462839 18.3814660763 18.3828822768 1.36 10.8134294761 0.743593822362 9.01965093299 0.0341639003002
095105.40+004901.1 0.662 147.77252 0.81696499 true 0.3 4.148 0.7 5.0 23.2938522705 21.9190978822 22.7880436352 20.8580945398 20.6112753712 20.0265912235 19.8159952476 19.6018716747 19.6766213073 19.5038688485 3.05 9.25061040156 23.4318361712 8.08368159142 0.157887305803
095118.61+011843.6 0.665 147.82757 1.3121541 false 3.476 0.983 4.258 1.306 23.8454159486 22.3125060945 21.4567113552 21.1653545032 20.8011732909 20.1541923991 20.1866995064 20.0876421703 20.1890460941 20.171874445 1.06 10.5636165609 0.164290911746 8.68832778 0.219206733324
095136.15+002644.1 0.724 147.90066 0.44560801 false 1.806 1.076 1.822 1.157 22.7024179645 21.8871719478 21.003383837 20.668279632 20.153407273 20.3869627543 20.4937160198 20.4587823327 20.4579818039 20.835747452 5.51 10.836300253 0.351582674523 9.03232624212 0.126438658918
095137.00-004752.9 0.634 147.90421 -0.79805217 false 6.475 0.655 6.756 0.758 22.8087460918 21.3085870117 20.6308308589 20.5604058869 20.3308680606 22.5117253778 23.3773458829 22.7068225799 21.904135226 21.5996919017 1.06 10.5848177771 0.131655302867 8.8752709841 0.29938612332
095139.39-004828.7 0.636 147.91415 -0.8079905 false 3.385 0.774 3.617 0.809 22.6741952359 21.2669749311 20.4694023546 20.1187111412 19.9421918477 20.3116174967 20.5255224046 20.5316179174 20.7418106016 20.5034778134 1.16 10.86273005 0.0294225683048 8.65914305819 0.0860600935585
095139.64-004948.5 0.627 147.91521 -0.83015891 false 3.1 1.022 3.29 1.084 23.0210308189 21.8573284168 20.6195436082 20.1760008085 19.9411579358 19.6659376388 19.6783371144 19.7379840078 19.8041005836 19.5438560556 1.32 11.0528503283 0.0510023589057 9.27975576704 0.3205385401
095147.86+020235.5 0.606 147.94945 2.0431794 true 7.0 3.657 2.0 1.64 21.5644287763 20.4316263305 19.0987498898 18.6329014382 18.7060402877 17.970249031 17.9680032849 18.0758964312 18.297279579 18.0113564496 2.55 11.4244467284 0.149246206454 8.93352341362 0.0315917384289
095211.37-000123.8 0.566 148.04739 -0.023280261 true 6.98 0.112 2.0 0.266 22.9721793312 21.959454318 21.1853081471 21.05091598 20.740792207 21.7787472571 22.3656936467 22.6458212623 22.5662286885 21.8969625428 1.04 10.1151030094 0.0257493074905 8.18433167776 0.177456880483
095220.93+021626.7 0.499 148.08723 2.2741044 false 3.103 0.98 3.164 0.992 21.3980592002 20.0928705077 19.3047827651 19.0707928105 18.7749691518 19.5061627239 19.7364332298 19.6082837792 19.7697050321 18.7966187737 1.56 11.0876121106 0.044906744382 8.49788108479 0.0484719701338
095225.42+021001.2 0.628 148.10596 2.167006 false 2.417 0.431 2.569 0.436 22.2242128839 21.1625042791 20.3711314359 20.2677791984 20.0512252193 19.8178997194 19.7715048508 19.6451002357 19.8293325381 19.6517086636 1.5 10.6752782389 0.0345302713395 8.19269403671 0.160045176006
095241.79+020210.6 0.718 148.17418 2.0362856 true 7.0 0.402 2.0 0.558 21.4966710863 21.4366621705 20.6469383125 20.183037358 19.8651919799 18.7727491689 18.6602645437 18.7055131475 18.6609591397 18.7726297045 1.4 10.7875436355 0.43425166874 9.38946366687 0.0974402907333
095246.17+023254.6 0.965 148.19243 2.5485344 false 1.351 0.67 1.47 0.749 24.0628161778 23.3626973866 22.2081810014 21.5506179828 21.3448872904 19.4855123952 19.2628312304 19.325299042 19.2038876109 19.0481159302 0.98 10.7396062098 0.097166781274 8.73088610667 0.054704159438
095249.41-012854.7 0.375 148.2059 -1.4818574 false 1.482 0.408 1.543 0.401 21.6539827092 20.665744577 20.3862109921 19.9953404198 20.031575549 20.9761688967 20.8881007512 20.804222405 20.1050815684 20.373138719 1.12 9.97529392442 0.0218842244093 7.35003464884 0.0946684863844
095251.52+013848.4 0.5 148.21471 1.6467929 false 1.356 0.68 1.367 0.685 21.0697415267 20.1781317253 19.6667133767 19.4841547791 19.3090343189 19.5257326589 19.8788898134 19.8493706547 19.8892886814 19.0377691201 1.65 10.5061077298 0.00158517255565 8.41904879467 0.133796317739
095255.18-004626.1 0.827 148.22994 -0.77392389 true 6.999 1.773 2.0 0.202 23.304774756 23.3982388128 22.7574063916 22.2447614991 21.9425276964 20.2920828546 20.1165537458 20.1348631169 19.9209333629 20.0786970287 1.04 9.86260480741 4.09267876891 8.92692028318 0.144367943342
095257.44-001442.7 0.668 148.23935 -0.24521678 false 0.686 0.86 0.647 0.884 23.0929003753 21.9450122551 21.040551319 20.5700266392 20.4147367742 20.664915687 20.6721364897 20.6181804473 20.61572014 20.40334265 1.38 10.7920189981 0.0779361274315 8.68101551897 0.154078949569
095311.61+033821.4 0.419 148.29843 3.639281 false 1.765 0.97 1.761 0.974 20.7025247834 19.6421791813 19.0918408183 18.8130731449 18.5936453828 18.8194552264 18.9021268379 18.9691607029 18.6200953989 18.5056165108 1.72 10.8264658905 0.00608190837176 7.98206703334 0.0736225295744
095331.19+020531.9 0.691 148.37998 2.0922176 false 0.657 0.824 0.629 0.839 22.9715681055 21.8261534922 20.8886545649 20.5771096938 20.3457427117 19.8890820244 20.043461961 20.0398268368 20.1034847148 20.0471829796 1.14 10.8127956202 0.017629054234 8.41297823633 0.868449904957
095341.86-011210.2 0.846 148.42444 -1.2028563 false 0.657 1.196 0.648 1.239 22.2820824478 22.7400100069 21.0113563798 20.6736843573 20.6061959049 19.5782382275 19.509654823 19.6843986239 19.5409117334 19.664006398 1.44 10.9694632652 2.84025167374 8.64958427709 0.1913414418
095342.20+013847.0 0.521 148.42586 1.6463963 false 1.004 0.599 1.002 0.603 21.8851091203 21.0408250535 20.5282397379 20.3298439868 20.0898904859 20.3910919747 20.2694584926 20.2772808525 20.274082237 19.8452697662 3.2 10.2236614315 0.00425799288007 7.87254175623 0.130646971404
095409.58-012229.6 0.629 148.53993 -1.3749089 false 0.809 0.362 0.759 0.379 23.8726089017 22.3710897943 21.590196696 21.1091942483 21.0753561374 20.752363947 20.5235557459 20.2834718813 20.2662542182 20.139676482 1.01 10.412782726 0.149107517499 8.01000469848 0.110249989212
095416.74+000809.2 0.885 148.56975 0.13592029 false 0.492 1.054 0.486 1.084 21.4811093027 20.9576418921 20.8269181437 20.6260574128 20.5306159829 19.0707101871 19.0189633231 19.047863178 18.883604608 18.9264052924 12.76 9.9310288961 0.259990458991 8.68406027806 0.0441151460325
095421.76-000151.9 0.74 148.59067 -0.031089026 false 1.634 1.06 1.638 1.119 22.1040562193 21.7033793897 20.7502601662 20.4373725693 20.5135904919 19.4816591852 19.4692507092 19.6835175789 19.5151469563 19.6295619687 1.66 10.5045897127 0.135329982133 8.76924352379 0.084139268961
095426.96+030204.9 0.466 148.61238 3.0347163 false 2.248 0.208 2.601 0.191 22.6120857719 21.2601151388 20.7152654333 20.3604305942 20.3803327998 20.6426004974 21.101934289 20.9521808668 21.2696368305 19.9784497896 1.04 10.2899024489 0.0890893360138 7.66844893402 0.12283111551
095433.22+003714.8 0.999 148.63842 0.62081387 false 0.424 1.244 0.434 1.306 23.643104644 22.6272638857 21.3956047555 20.8725845502 20.5428651927 19.7837633168 19.481717902 19.4912301931 19.3182735309 19.1749162025 1.58 11.1461959816 0.0840358308186 8.97402535373 0.0708987337742
095437.15+031150.8 0.731 148.65479 3.19746 false 2.496 0.251 2.803 0.218 21.7846612352 20.8425159475 20.051847746 19.7290676357 19.7668470617 20.7075780225 21.0725659977 21.3232854449 21.2124107194 20.7774042027 1.09 10.9170246451 0.0961757951791 8.15767908487 0.330428713245
095440.75-001819.8 0.816 148.66982 -0.30550758 false 2.726 0.989 2.934 1.082 22.216591411 23.17206938 20.8368292163 20.5353503216 21.1706525355 19.9360047159 19.5413357293 19.5983558026 19.2709073354 19.3395684777 1.5 10.7368364386 7.0592069811 8.49181191078 0.14381977221
095450.63-010941.9 0.658 148.71099 -1.161625 true 6.997 0.249 2.0 0.392 21.5550267121 21.1006626072 20.1847720234 19.8832342723 20.0392272191 18.4778260625 18.5470037486 18.6247256029 18.8391202832 18.6656152675 1.79 10.5376967436 0.804742293719 8.95784290614 0.0403203331979
095458.24+015617.0 0.747 148.7427 1.9380726 true 6.971 1.902 2.0 0.63 23.2651704456 22.1882165911 21.5009891141 20.8008386264 20.883820188 20.4044534696 20.103865246 20.1299003092 19.7633280408 20.2193967337 1.11 10.3429300408 0.684380732539 7.87710681391 0.204915726869
095516.55-015156.3 0.85 148.81901 -1.865656 false 3.935 0.273 5.245 0.267 25.7803871997 22.5732380795 21.2496040972 20.7279622128 20.5104358109 21.2658700303 21.2539153591 21.2172098931 21.3868539189 21.4845955296 0.99 11.67487825 1.77099788656 7.58349245572 1.10298006964
095530.55+021652.9 0.748 148.87729 2.2813665 false 1.125 0.659 1.088 0.681 22.6064719659 21.9494905477 21.1677984771 20.8544973273 20.8475149799 20.3079505868 20.4071941872 20.5341873158 20.382315581 20.5377619634 1.14 10.3658241655 0.00260892156985 6.83712596676 2.49389975375
095543.45+010537.7 0.643 148.931 1.0938547 true 7.0 0.493 2.0 0.57 22.7233951837 21.7228021413 21.0143349618 20.5990586068 20.7455038989 20.5556789641 20.5432624555 20.5220712572 20.7975406868 20.3605673037 1.18 10.2543930375 0.202835798394 8.16143099891 0.215623528036
095601.64+005805.1 0.602 149.00685 0.968139 true 6.998 0.683 2.0 0.349 23.4349017515 21.8653167958 22.4766900325 21.0685668289 20.2850883773 19.4614381824 19.4652748492 19.2176098791 19.3897152991 19.4410232323 1.18 9.78255149539 10.7289576435 7.7187523926 0.302159296529
095605.57+025251.8 0.875 149.02322 2.8810969 false 2.536 1.421 2.842 1.876 24.2440015003 21.0266771606 21.8825141612 21.0894154119 22.4750239279 18.9129459037 19.0006113714 19.0810111285 18.9527780407 18.970932026 1.42 9.89622811119 11.3184090309 8.55404130435 0.0609416310232
095608.26+002812.8 0.31 149.03443 0.47026995 true 6.542 1.771 2.0 1.156 20.7571020436 19.7596286856 19.3218538557 18.9577361181 18.9955175036 19.1737619208 19.2639191391 19.2267059453 18.3468909053 18.9622371486 1.47 10.2765324553 0.0601515011536 8.37232093305 0.0199482970679
095620.13-005938.6 0.917 149.08388 -0.9940763 false 0.664 0.923 0.636 1.07 24.1129514095 23.7422259449 23.2615901946 22.8549715084 21.9630583206 19.3926068206 19.1818353841 19.1280176865 18.9834398561 18.8948384117 10.78 9.58144843283 1.53332910334 8.63286902733 0.134493048532
095621.65+024859.8 0.956 149.09021 2.8166371 true 6.999 1.198 2.0 0.422 inf 23.5965776931 21.8098560106 21.1103467711 21.0500148996 19.1282404653 18.9928934064 19.1816256271 19.1646672451 18.9596090053 1.13 11.3674339069 1.50249060074 9.03832360162 0.0895430494405
095625.93-000353.0 0.512 149.10806 -0.064752321 false 2.559 0.785 2.627 0.803 21.0969698971 19.951071071 19.2714525757 18.9877075111 18.6945298356 18.4220479015 18.7291610624 18.6946322172 18.9653380293 18.146062498 5.11 11.0659503878 0.00569113965466 8.28352489179 0.062596214013
095639.80-012849.6 0.626 149.16586 -1.4804658 false 0.757 0.648 0.81 0.673 24.1963466161 22.5921603257 21.8029973199 21.4628109387 21.1864007081 21.7838957546 21.7333500811 21.2986394341 21.4618184137 21.3580072628 0.99 10.3473808771 0.080850422926 8.50019095754 0.160486331187
095640.24+032729.0 0.679 149.16768 3.4580768 false 1.444 0.562 1.56 0.643 24.6082585878 24.0812635959 22.9765476394 22.7495175221 22.6092086383 21.8746792227 21.9514199345 21.8714529798 21.8036404669 21.6108933284 1.05 9.79847957949 0.226085734169 7.71713665579 0.12536727907
095643.36+023617.6 0.734 149.1807 2.604896 true 6.998 0.326 2.0 0.543 24.0775048068 22.3605965692 21.0844050189 20.5444238636 20.5163556083 20.4942476052 20.6407888625 20.9852346029 21.3873293107 21.3408861615 1.21 10.8602307464 0.535935255313 8.44611982232 0.191610483494
095645.58+033826.7 0.719 149.18993 3.6407731 true 7.0 0.572 2.0 0.603 24.9816699018 23.5119899016 22.2650826606 21.9732538937 21.7712634694 20.2778852553 20.4433978697 20.4417242646 20.2963473917 20.4344494331 1.0 10.3792508395 1.46325768012 8.8230425059 0.32380627324
095708.92+032909.1 0.698 149.28719 3.4858618 true 7.0 0.276 2.0 0.43 22.8239678568 22.0873722326 21.0456784537 20.8234630013 20.8789647098 19.7894337456 19.7185468731 19.5819224212 19.5444282343 19.5390800805 1.02 10.3155788007 0.164167931555 7.97844904123 0.16490066697
095724.37+023518.8 0.963 149.35155 2.5885692 false 1.564 1.33 1.516 1.486 23.2613819997 22.2485360334 21.2236862288 20.6098953853 20.4477556368 21.409393936 21.2858873522 21.3821913108 21.2236012518 20.8635661708 1.95 11.1100300194 0.0173117012062 8.59395072443 0.11046344284
095739.02-010744.6 0.799 149.41262 -1.1290561 false 1.024 0.734 1.038 0.736 23.1889123237 21.7513336296 20.8550153483 20.4491002148 20.2030111304 20.0838303148 20.0541967106 20.1168813937 19.9581559076 20.1690718993 2.82 11.0737460698 0.457482676552 8.46235013081 0.140903202882
095756.64+020719.3 0.954 149.48604 2.1220383 false 1.378 0.755 1.409 0.773 23.5342877831 22.4664145061 21.3755737124 20.7912778144 20.4636902508 20.544031856 20.3097481599 20.3205410656 20.1609488644 20.0861843757 1.2 11.1298997218 0.0236627631001 8.71689328798 0.36059755927
095758.44-002354.0 0.595 149.49356 -0.39835189 true 0.3 0.344 0.7 0.314 19.4308769281 17.5055203978 17.1619744709 20.6075501149 20.3469547986 16.9110096521 17.9657650812 21.281733224 16.9873263036 16.7670896269 37.64 9.14808395644 21.2659275297 9.00547029585 0.00873707253534
095805.84+015158.9 0.66 149.52436 1.8663844 true 0.3 0.544 0.7 0.502 24.3371715696 24.0435354364 23.4199029789 22.843129024 22.9083540722 21.4755223692 21.389109247 21.1173647692 21.1348660995 21.0484499752 0.99 9.39605111648 1.33150912809 7.97788435107 0.200652783881
095819.87+022903.5 0.345 149.58282 2.484295 false 1.268 1.614 1.263 1.62 19.9398807676 18.9717219891 18.4714903707 18.1422979337 18.0294325345 19.0728157552 19.0721998365 19.2606717422 18.6272551423 19.0777682348 3.14 10.8629833826 0.0116556860787 8.45262641987 0.111632234881
095823.73+011235.7 0.505 149.59894 1.2099358 true 6.999 0.498 2.0 0.672 21.0388969199 20.0634484997 19.4280779097 19.1963482578 19.0685671 19.9337941758 19.8410549812 19.7578043747 19.854990182 19.0574486926 1.46 10.688675108 0.0178975404161 7.43751156698 0.533899694622
095838.85+022348.8 0.355 149.66191 2.396889 false 2.502 1.009 2.408 1.027 20.2434842831 19.1483795594 18.6759546907 18.3402720048 18.226577295 22.7109316271 22.3416333589 22.268900815 20.6206829164 21.3619514464 2.13 10.8486436334 0.00261979015302 6.26864014488 0.974522775012
